,County,Avg. temperature,Region,Regional Illnesses,Week of
5572,"Putnam, TN",62.1,04,17,10/21/2023
5573,"Rhea, TN",63.9,04,17,10/21/2023
5574,"Roane, TN",65.5,04,17,10/21/2023
5575,"Robertson, TN",63.3,04,17,10/21/2023
5576,"Rutherford, TN",64.3,04,17,10/21/2023
5577,"Scott, TN",61.5,04,17,10/21/2023
5578,"Sequatchie, TN",61.1,04,17,10/21/2023
5579,"Sevier, TN",62.0,04,17,10/21/2023
5580,"Shelby, TN",72.5,04,17,10/21/2023
5581,"Smith, TN",63.8,04,17,10/21/2023
5582,"Stewart, TN",65.6,04,17,10/21/2023
5583,"Sullivan, TN",62.2,04,17,10/21/2023
5584,"Sumner, TN",63.2,04,17,10/21/2023
5585,"Tipton, TN",71.8,04,17,10/21/2023
5586,"Trousdale, TN",63.7,04,17,10/21/2023
5587,"Unicoi, TN",58.0,04,17,10/21/2023
5588,"Union, TN",64.1,04,17,10/21/2023
5589,"Van Buren, TN",60.9,04,17,10/21/2023
5590,"Warren, TN",62.7,04,17,10/21/2023
5591,"Washington, TN",62.6,04,17,10/21/2023
5592,"Wayne, TN",66.6,04,17,10/21/2023
5593,"Weakley, TN",68.7,04,17,10/21/2023
5594,"White, TN",62.4,04,17,10/21/2023
5595,"Williamson, TN",64.0,04,17,10/21/2023
5596,"Wilson, TN",63.9,04,17,10/21/2023
5597,"Anderson, TX",77.6,06,20,10/21/2023
5598,"Andrews, TX",80.0,06,20,10/21/2023
5599,"Angelina, TX",77.5,06,20,10/21/2023
5600,"Aransas, TX",80.4,06,20,10/21/2023
5601,"Archer, TX",79.3,06,20,10/21/2023
5602,"Armstrong, TX",77.9,06,20,10/21/2023
5603,"Atascosa, TX",82.7,06,20,10/21/2023
5604,"Austin, TX",80.5,06,20,10/21/2023
5605,"Bailey, TX",77.1,06,20,10/21/2023
5606,"Bandera, TX",80.9,06,20,10/21/2023
5607,"Bastrop, TX",81.3,06,20,10/21/2023
5608,"Baylor, TX",80.2,06,20,10/21/2023
5609,"Bee, TX",81.8,06,20,10/21/2023
5610,"Bell, TX",80.3,06,20,10/21/2023
5611,"Bexar, TX",82.2,06,20,10/21/2023
5612,"Blanco, TX",80.5,06,20,10/21/2023
5613,"Borden, TX",79.4,06,20,10/21/2023
5614,"Bosque, TX",79.1,06,20,10/21/2023
5615,"Bowie, TX",73.2,06,20,10/21/2023
5616,"Brazoria, TX",80.0,06,20,10/21/2023
5617,"Brazos, TX",79.9,06,20,10/21/2023
5618,"Brewster, TX",84.6,06,20,10/21/2023
5619,"Briscoe, TX",78.1,06,20,10/21/2023
5620,"Brooks, TX",84.9,06,20,10/21/2023
5621,"Brown, TX",80.3,06,20,10/21/2023
5622,"Burleson, TX",80.6,06,20,10/21/2023
5623,"Burnet, TX",80.2,06,20,10/21/2023
5624,"Caldwell, TX",81.7,06,20,10/21/2023
5625,"Calhoun, TX",80.0,06,20,10/21/2023
5626,"Callahan, TX",79.6,06,20,10/21/2023
5627,"Cameron, TX",84.5,06,20,10/21/2023
5628,"Camp, TX",75.2,06,20,10/21/2023
5629,"Carson, TX",77.4,06,20,10/21/2023
5630,"Cass, TX",73.8,06,20,10/21/2023
5631,"Castro, TX",77.0,06,20,10/21/2023
5632,"Chambers, TX",78.1,06,20,10/21/2023
5633,"Cherokee, TX",77.6,06,20,10/21/2023
5634,"Childress, TX",79.8,06,20,10/21/2023
5635,"Clay, TX",77.9,06,20,10/21/2023
5636,"Cochran, TX",77.1,06,20,10/21/2023
5637,"Coke, TX",80.5,06,20,10/21/2023
5638,"Coleman, TX",80.4,06,20,10/21/2023
5639,"Collin, TX",75.0,06,20,10/21/2023
5640,"Collingsworth, TX",78.7,06,20,10/21/2023
5641,"Colorado, TX",80.8,06,20,10/21/2023
5642,"Comal, TX",81.4,06,20,10/21/2023
5643,"Comanche, TX",79.8,06,20,10/21/2023
5644,"Concho, TX",80.4,06,20,10/21/2023
5645,"Cooke, TX",75.3,06,20,10/21/2023
5646,"Coryell, TX",79.7,06,20,10/21/2023
5647,"Cottle, TX",79.6,06,20,10/21/2023
5648,"Crane, TX",84.1,06,20,10/21/2023
5649,"Crockett, TX",82.8,06,20,10/21/2023
5650,"Crosby, TX",77.0,06,20,10/21/2023
5651,"Culberson, TX",82.0,06,20,10/21/2023
5652,"Dallam, TX",76.5,06,20,10/21/2023
5653,"Dallas, TX",76.2,06,20,10/21/2023
5654,"Dawson, TX",78.8,06,20,10/21/2023
5655,"Deaf Smith, TX",77.0,06,20,10/21/2023
5656,"Delta, TX",74.7,06,20,10/21/2023
5657,"Denton, TX",76.2,06,20,10/21/2023
5658,"DeWitt, TX",81.3,06,20,10/21/2023
5659,"Dickens, TX",78.1,06,20,10/21/2023
5660,"Dimmit, TX",84.5,06,20,10/21/2023
5661,"Donley, TX",78.2,06,20,10/21/2023
5662,"Duval, TX",83.4,06,20,10/21/2023
5663,"Eastland, TX",79.5,06,20,10/21/2023
5664,"Ector, TX",81.5,06,20,10/21/2023
5665,"Edwards, TX",81.1,06,20,10/21/2023
5666,"El Paso, TX",85.2,06,20,10/21/2023
5667,"Ellis, TX",76.9,06,20,10/21/2023
5668,"Erath, TX",79.1,06,20,10/21/2023
5669,"Falls, TX",79.8,06,20,10/21/2023
5670,"Fannin, TX",74.3,06,20,10/21/2023
5671,"Fayette, TX",81.1,06,20,10/21/2023
5672,"Fisher, TX",79.6,06,20,10/21/2023
5673,"Floyd, TX",76.6,06,20,10/21/2023
5674,"Foard, TX",80.1,06,20,10/21/2023
5675,"Fort Bend, TX",80.4,06,20,10/21/2023
5676,"Franklin, TX",74.9,06,20,10/21/2023
5677,"Freestone, TX",77.8,06,20,10/21/2023
5678,"Frio, TX",83.6,06,20,10/21/2023
5679,"Gaines, TX",78.7,06,20,10/21/2023
5680,"Galveston, TX",78.5,06,20,10/21/2023
5681,"Garza, TX",78.8,06,20,10/21/2023
5682,"Gillespie, TX",79.7,06,20,10/21/2023
5683,"Glasscock, TX",80.9,06,20,10/21/2023
5684,"Goliad, TX",81.6,06,20,10/21/2023
5685,"Gonzales, TX",81.6,06,20,10/21/2023
5686,"Gray, TX",77.3,06,20,10/21/2023
5687,"Grayson, TX",74.6,06,20,10/21/2023
5688,"Gregg, TX",76.3,06,20,10/21/2023
5689,"Grimes, TX",79.2,06,20,10/21/2023
5690,"Guadalupe, TX",82.0,06,20,10/21/2023
5691,"Hale, TX",76.8,06,20,10/21/2023
5692,"Hall, TX",79.5,06,20,10/21/2023
5693,"Hamilton, TX",79.4,06,20,10/21/2023
5694,"Hansford, TX",77.6,06,20,10/21/2023
5695,"Hardeman, TX",79.9,06,20,10/21/2023
5696,"Hardin, TX",78.4,06,20,10/21/2023
5697,"Harris, TX",79.4,06,20,10/21/2023
5698,"Harrison, TX",75.2,06,20,10/21/2023
5699,"Hartley, TX",77.3,06,20,10/21/2023
5700,"Haskell, TX",80.2,06,20,10/21/2023
5701,"Hays, TX",81.1,06,20,10/21/2023
5702,"Hemphill, TX",77.2,06,20,10/21/2023
5703,"Henderson, TX",76.6,06,20,10/21/2023
5704,"Hidalgo, TX",85.9,06,20,10/21/2023
5705,"Hill, TX",78.2,06,20,10/21/2023
5706,"Hockley, TX",77.0,06,20,10/21/2023
5707,"Hood, TX",78.8,06,20,10/21/2023
5708,"Hopkins, TX",74.8,06,20,10/21/2023
5709,"Houston, TX",78.0,06,20,10/21/2023
5710,"Howard, TX",80.3,06,20,10/21/2023
5711,"Hudspeth, TX",82.5,06,20,10/21/2023
5712,"Hunt, TX",74.8,06,20,10/21/2023
5713,"Hutchinson, TX",78.2,06,20,10/21/2023
5714,"Irion, TX",81.1,06,20,10/21/2023
5715,"Jack, TX",78.0,06,20,10/21/2023
5716,"Jackson, TX",80.6,06,20,10/21/2023
5717,"Jasper, TX",77.8,06,20,10/21/2023
5718,"Jeff Davis, TX",81.4,06,20,10/21/2023
5719,"Jefferson, TX",78.3,06,20,10/21/2023
5720,"Jim Hogg, TX",84.6,06,20,10/21/2023
5721,"Jim Wells, TX",83.3,06,20,10/21/2023
5722,"Johnson, TX",77.6,06,20,10/21/2023
5723,"Jones, TX",80.1,06,20,10/21/2023
5724,"Karnes, TX",81.7,06,20,10/21/2023
5725,"Kaufman, TX",75.9,06,20,10/21/2023
5726,"Kendall, TX",80.6,06,20,10/21/2023
5727,"Kenedy, TX",84.0,06,20,10/21/2023
5728,"Kent, TX",79.3,06,20,10/21/2023
5729,"Kerr, TX",79.7,06,20,10/21/2023
5730,"Kimble, TX",79.8,06,20,10/21/2023
5731,"King, TX",79.6,06,20,10/21/2023
5732,"Kinney, TX",84.6,06,20,10/21/2023
5733,"Kleberg, TX",82.6,06,20,10/21/2023
5734,"Knox, TX",80.3,06,20,10/21/2023
5735,"La Salle, TX",83.9,06,20,10/21/2023
5736,"Lamar, TX",74.2,06,20,10/21/2023
5737,"Lamb, TX",77.0,06,20,10/21/2023
5738,"Lampasas, TX",79.9,06,20,10/21/2023
5739,"Lavaca, TX",81.1,06,20,10/21/2023
5740,"Lee, TX",81.0,06,20,10/21/2023
5741,"Leon, TX",78.5,06,20,10/21/2023
5742,"Liberty, TX",78.7,06,20,10/21/2023
5743,"Limestone, TX",78.4,06,20,10/21/2023
5744,"Lipscomb, TX",76.5,06,20,10/21/2023
5745,"Live Oak, TX",82.4,06,20,10/21/2023
5746,"Llano, TX",81.1,06,20,10/21/2023
5747,"Loving, TX",83.2,06,20,10/21/2023
5748,"Lubbock, TX",76.9,06,20,10/21/2023
5749,"Lynn, TX",77.6,06,20,10/21/2023
5750,"Madison, TX",78.9,06,20,10/21/2023
5751,"Marion, TX",74.8,06,20,10/21/2023
5752,"Martin, TX",80.3,06,20,10/21/2023
5753,"Mason, TX",80.5,06,20,10/21/2023
5754,"Matagorda, TX",80.1,06,20,10/21/2023
5755,"Maverick, TX",85.5,06,20,10/21/2023
5756,"McCulloch, TX",80.4,06,20,10/21/2023
5757,"McLennan, TX",79.4,06,20,10/21/2023
5758,"McMullen, TX",83.1,06,20,10/21/2023
5759,"Medina, TX",82.8,06,20,10/21/2023
5760,"Menard, TX",79.5,06,20,10/21/2023
5761,"Midland, TX",81.5,06,20,10/21/2023
5762,"Milam, TX",80.6,06,20,10/21/2023
5763,"Mills, TX",79.7,06,20,10/21/2023
5764,"Mitchell, TX",80.4,06,20,10/21/2023
5765,"Montague, TX",76.3,06,20,10/21/2023
5766,"Montgomery, TX",78.8,06,20,10/21/2023
5767,"Moore, TX",77.7,06,20,10/21/2023
5768,"Morris, TX",74.6,06,20,10/21/2023
5769,"Motley, TX",78.4,06,20,10/21/2023
5770,"Nacogdoches, TX",77.0,06,20,10/21/2023
5771,"Navarro, TX",77.4,06,20,10/21/2023
5772,"Newton, TX",77.9,06,20,10/21/2023
5773,"Nolan, TX",78.9,06,20,10/21/2023
5774,"Nueces, TX",82.4,06,20,10/21/2023
5775,"Ochiltree, TX",77.0,06,20,10/21/2023
5776,"Oldham, TX",78.1,06,20,10/21/2023
5777,"Orange, TX",78.4,06,20,10/21/2023
5778,"Palo Pinto, TX",79.3,06,20,10/21/2023
5779,"Panola, TX",76.0,06,20,10/21/2023
5780,"Parker, TX",77.8,06,20,10/21/2023
5781,"Parmer, TX",76.9,06,20,10/21/2023
5782,"Pecos, TX",84.1,06,20,10/21/2023
5783,"Polk, TX",77.8,06,20,10/21/2023
5784,"Potter, TX",78.2,06,20,10/21/2023
5785,"Presidio, TX",84.4,06,20,10/21/2023
5786,"Rains, TX",75.2,06,20,10/21/2023
5787,"Randall, TX",77.4,06,20,10/21/2023
5788,"Reagan, TX",81.8,06,20,10/21/2023
5789,"Real, TX",80.4,06,20,10/21/2023
5790,"Red River, TX",73.9,06,20,10/21/2023
5791,"Reeves, TX",85.0,06,20,10/21/2023
5792,"Refugio, TX",81.3,06,20,10/21/2023
5793,"Roberts, TX",77.7,06,20,10/21/2023
5794,"Robertson, TX",79.6,06,20,10/21/2023
5795,"Rockwall, TX",75.3,06,20,10/21/2023
5796,"Runnels, TX",80.7,06,20,10/21/2023
5797,"Rusk, TX",76.6,06,20,10/21/2023
5798,"Sabine, TX",77.1,06,20,10/21/2023
5799,"San Augustine, TX",76.8,06,20,10/21/2023
5800,"San Jacinto, TX",78.2,06,20,10/21/2023
5801,"San Patricio, TX",81.6,06,20,10/21/2023
5802,"San Saba, TX",80.3,06,20,10/21/2023
5803,"Schleicher, TX",80.2,06,20,10/21/2023
5804,"Scurry, TX",79.2,06,20,10/21/2023
5805,"Shackelford, TX",80.0,06,20,10/21/2023
5806,"Shelby, TX",76.3,06,20,10/21/2023
5807,"Sherman, TX",77.4,06,20,10/21/2023
5808,"Smith, TX",76.4,06,20,10/21/2023
5809,"Somervell, TX",79.1,06,20,10/21/2023
5810,"Starr, TX",85.9,06,20,10/21/2023
5811,"Stephens, TX",79.8,06,20,10/21/2023
5812,"Sterling, TX",80.5,06,20,10/21/2023
5813,"Stonewall, TX",80.0,06,20,10/21/2023
5814,"Sutton, TX",80.8,06,20,10/21/2023
5815,"Swisher, TX",77.2,06,20,10/21/2023
5816,"Tarrant, TX",77.1,06,20,10/21/2023
5817,"Taylor, TX",79.6,06,20,10/21/2023
5818,"Terrell, TX",85.5,06,20,10/21/2023
5819,"Terry, TX",77.6,06,20,10/21/2023
5820,"Throckmorton, TX",80.1,06,20,10/21/2023
5821,"Titus, TX",74.7,06,20,10/21/2023
5822,"Tom Green, TX",80.8,06,20,10/21/2023
5823,"Travis, TX",81.3,06,20,10/21/2023
5824,"Trinity, TX",77.9,06,20,10/21/2023
5825,"Tyler, TX",77.7,06,20,10/21/2023
5826,"Upshur, TX",75.6,06,20,10/21/2023
5827,"Upton, TX",82.7,06,20,10/21/2023
5828,"Uvalde, TX",83.2,06,20,10/21/2023
5829,"Val Verde, TX",85.2,06,20,10/21/2023
5830,"Van Zandt, TX",75.6,06,20,10/21/2023
5831,"Victoria, TX",81.2,06,20,10/21/2023
5832,"Walker, TX",78.4,06,20,10/21/2023
5833,"Waller, TX",79.9,06,20,10/21/2023
5834,"Ward, TX",84.6,06,20,10/21/2023
5835,"Washington, TX",80.4,06,20,10/21/2023
5836,"Webb, TX",84.2,06,20,10/21/2023
5837,"Wharton, TX",80.7,06,20,10/21/2023
5838,"Wheeler, TX",77.6,06,20,10/21/2023
5839,"Wichita, TX",79.1,06,20,10/21/2023
5840,"Wilbarger, TX",80.0,06,20,10/21/2023
5841,"Willacy, TX",84.7,06,20,10/21/2023
5842,"Williamson, TX",80.6,06,20,10/21/2023
5843,"Wilson, TX",82.1,06,20,10/21/2023
5844,"Winkler, TX",82.5,06,20,10/21/2023
5845,"Wise, TX",77.1,06,20,10/21/2023
5846,"Wood, TX",75.5,06,20,10/21/2023
5847,"Yoakum, TX",77.6,06,20,10/21/2023
5848,"Young, TX",79.4,06,20,10/21/2023
5849,"Zapata, TX",85.5,06,20,10/21/2023
5850,"Zavala, TX",84.5,06,20,10/21/2023
5851,"Beaver, UT",73.9,08,18,10/21/2023
5852,"Box Elder, UT",70.7,08,18,10/21/2023
5853,"Cache, UT",66.2,08,18,10/21/2023
5854,"Carbon, UT",67.5,08,18,10/21/2023
5855,"Daggett, UT",65.2,08,18,10/21/2023
5856,"Davis, UT",70.0,08,18,10/21/2023
5857,"Duchesne, UT",65.2,08,18,10/21/2023
5858,"Emery, UT",72.5,08,18,10/21/2023
5859,"Garfield, UT",71.6,08,18,10/21/2023
5860,"Grand, UT",72.6,08,18,10/21/2023
5861,"Iron, UT",74.6,08,18,10/21/2023
5862,"Juab, UT",72.3,08,18,10/21/2023
5863,"Kane, UT",76.7,08,18,10/21/2023
5864,"Millard, UT",74.7,08,18,10/21/2023
5865,"Morgan, UT",66.1,08,18,10/21/2023
5866,"Piute, UT",68.2,08,18,10/21/2023
5867,"Rich, UT",66.1,08,18,10/21/2023
5868,"Salt Lake, UT",69.5,08,18,10/21/2023
5869,"San Juan, UT",75.3,08,18,10/21/2023
5870,"Sanpete, UT",67.2,08,18,10/21/2023
5871,"Sevier, UT",67.9,08,18,10/21/2023
5872,"Summit, UT",62.7,08,18,10/21/2023
5873,"Tooele, UT",73.1,08,18,10/21/2023
5874,"Uintah, UT",69.8,08,18,10/21/2023
5875,"Utah, UT",69.1,08,18,10/21/2023
5876,"Wasatch, UT",64.4,08,18,10/21/2023
5877,"Washington, UT",80.0,08,18,10/21/2023
5878,"Wayne, UT",72.7,08,18,10/21/2023
5879,"Weber, UT",67.9,08,18,10/21/2023
5880,"Addison, VT",56.5,01,4,10/21/2023
5881,"Bennington, VT",54.3,01,4,10/21/2023
5882,"Caledonia, VT",54.1,01,4,10/21/2023
5883,"Chittenden, VT",56.2,01,4,10/21/2023
5884,"Essex, VT",53.2,01,4,10/21/2023
5885,"Franklin, VT",55.4,01,4,10/21/2023
5886,"Grand Isle, VT",57.8,01,4,10/21/2023
5887,"Lamoille, VT",53.5,01,4,10/21/2023
5888,"Orange, VT",54.9,01,4,10/21/2023
5889,"Orleans, VT",53.4,01,4,10/21/2023
5890,"Rutland, VT",55.5,01,4,10/21/2023
5891,"Washington, VT",54.1,01,4,10/21/2023
5892,"Windham, VT",55.4,01,4,10/21/2023
5893,"Windsor, VT",55.3,01,4,10/21/2023
5894,"Accomack, VA",66.7,03,6,10/21/2023
5895,"Albemarle, VA",62.8,03,6,10/21/2023
5896,"Alexandria, VA",62.3,03,6,10/21/2023
5897,"Alleghany, VA",59.3,03,6,10/21/2023
5898,"Amelia, VA",64.9,03,6,10/21/2023
5899,"Amherst, VA",62.4,03,6,10/21/2023
5900,"Appomattox, VA",63.7,03,6,10/21/2023
5901,"Arlington, VA",61.8,03,6,10/21/2023
5902,"Augusta, VA",59.4,03,6,10/21/2023
5903,"Bath, VA",58.4,03,6,10/21/2023
5904,"Bedford, VA",63.0,03,6,10/21/2023
5905,"Bland, VA",56.8,03,6,10/21/2023
5906,"Botetourt, VA",61.5,03,6,10/21/2023
5907,"Bristol, VA",61.6,03,6,10/21/2023
5908,"Brunswick, VA",66.2,03,6,10/21/2023
5909,"Buchanan, VA",59.6,03,6,10/21/2023
5910,"Buckingham, VA",63.9,03,6,10/21/2023
5911,"Buena Vista, VA",62.9,03,6,10/21/2023
5912,"Campbell, VA",63.9,03,6,10/21/2023
5913,"Caroline, VA",63.9,03,6,10/21/2023
5914,"Carroll, VA",58.5,03,6,10/21/2023
5915,"Charles City, VA",65.9,03,6,10/21/2023
5916,"Charlotte, VA",64.6,03,6,10/21/2023
5917,"Charlottesville, VA",63.5,03,6,10/21/2023
5918,"Chesapeake, VA",67.7,03,6,10/21/2023
5919,"Chesterfield, VA",65.4,03,6,10/21/2023
5920,"Clarke, VA",60.0,03,6,10/21/2023
5921,"Colonial Heights, VA",66.1,03,6,10/21/2023
5922,"Covington, VA",61.6,03,6,10/21/2023
5923,"Craig, VA",58.6,03,6,10/21/2023
5924,"Culpeper, VA",62.3,03,6,10/21/2023
5925,"Cumberland, VA",64.4,03,6,10/21/2023
5926,"Danville, VA",65.2,03,6,10/21/2023
5927,"Dickenson, VA",59.8,03,6,10/21/2023
5928,"Dinwiddie, VA",66.1,03,6,10/21/2023
5929,"Emporia, VA",67.4,03,6,10/21/2023
5930,"Essex, VA",64.3,03,6,10/21/2023
5931,"Fairfax, VA",61.6,03,6,10/21/2023
5932,"Fairfax City, VA",61.1,03,6,10/21/2023
5933,"Falls Church, VA",61.2,03,6,10/21/2023
5934,"Fauquier, VA",61.1,03,6,10/21/2023
5935,"Floyd, VA",57.1,03,6,10/21/2023
5936,"Fluvanna, VA",63.7,03,6,10/21/2023
5937,"Franklin, VA",62.5,03,6,10/21/2023
5938,"Franklin City, VA",67.9,03,6,10/21/2023
5939,"Frederick, VA",59.1,03,6,10/21/2023
5940,"Fredericksburg, VA",63.0,03,6,10/21/2023
5941,"Galax, VA",58.4,03,6,10/21/2023
5942,"Giles, VA",57.6,03,6,10/21/2023
5943,"Gloucester, VA",66.0,03,6,10/21/2023
5944,"Goochland, VA",64.2,03,6,10/21/2023
5945,"Grayson, VA",55.8,03,6,10/21/2023
5946,"Greene, VA",61.0,03,6,10/21/2023
5947,"Greensville, VA",67.2,03,6,10/21/2023
5948,"Halifax, VA",65.1,03,6,10/21/2023
5949,"Hampton, VA",66.8,03,6,10/21/2023
5950,"Hanover, VA",64.6,03,6,10/21/2023
5951,"Harrisonburg, VA",60.6,03,6,10/21/2023
5952,"Henrico, VA",65.3,03,6,10/21/2023
5953,"Henry, VA",63.9,03,6,10/21/2023
5954,"Highland, VA",55.1,03,6,10/21/2023
5955,"Hopewell, VA",65.9,03,6,10/21/2023
5956,"Isle of Wight, VA",67.2,03,6,10/21/2023
5957,"James City, VA",66.1,03,6,10/21/2023
5958,"King and Queen, VA",65.1,03,6,10/21/2023
5959,"King George, VA",63.2,03,6,10/21/2023
5960,"King William, VA",65.2,03,6,10/21/2023
5961,"Lancaster, VA",65.4,03,6,10/21/2023
5962,"Lee, VA",61.7,03,6,10/21/2023
5963,"Lexington, VA",61.0,03,6,10/21/2023
5964,"Loudoun, VA",60.4,03,6,10/21/2023
5965,"Louisa, VA",63.4,03,6,10/21/2023
5966,"Lunenburg, VA",65.1,03,6,10/21/2023
5967,"Lynchburg, VA",63.7,03,6,10/21/2023
5968,"Madison, VA",60.9,03,6,10/21/2023
5969,"Manassas, VA",61.9,03,6,10/21/2023
5970,"Manassas Park, VA",61.7,03,6,10/21/2023
5971,"Martinsville, VA",64.0,03,6,10/21/2023
5972,"Mathews, VA",66.2,03,6,10/21/2023
5973,"Mecklenburg, VA",65.7,03,6,10/21/2023
5974,"Middlesex, VA",65.6,03,6,10/21/2023
5975,"Montgomery, VA",59.4,03,6,10/21/2023
5976,"Nelson, VA",61.9,03,6,10/21/2023
5977,"New Kent, VA",65.7,03,6,10/21/2023
5978,"Newport News, VA",66.6,03,6,10/21/2023
5979,"Norfolk, VA",67.1,03,6,10/21/2023
5980,"Northampton, VA",66.8,03,6,10/21/2023
5981,"Northumberland, VA",65.1,03,6,10/21/2023
5982,"Norton, VA",58.1,03,6,10/21/2023
5983,"Nottoway, VA",65.0,03,6,10/21/2023
5984,"Orange, VA",62.7,03,6,10/21/2023
5985,"Page, VA",59.4,03,6,10/21/2023
5986,"Patrick, VA",61.7,03,6,10/21/2023
5987,"Petersburg, VA",66.3,03,6,10/21/2023
5988,"Pittsylvania, VA",64.3,03,6,10/21/2023
5989,"Poquoson, VA",66.7,03,6,10/21/2023
5990,"Portsmouth, VA",67.2,03,6,10/21/2023
5991,"Powhatan, VA",64.6,03,6,10/21/2023
5992,"Prince Edward, VA",64.4,03,6,10/21/2023
5993,"Prince George, VA",66.3,03,6,10/21/2023
5994,"Prince William, VA",61.8,03,6,10/21/2023
5995,"Pulaski, VA",59.3,03,6,10/21/2023
5996,"Radford, VA",60.0,03,6,10/21/2023
5997,"Rappahannock, VA",60.1,03,6,10/21/2023
5998,"Richmond, VA",64.5,03,6,10/21/2023
5999,"Richmond City, VA",65.3,03,6,10/21/2023
6000,"Roanoke, VA",61.0,03,6,10/21/2023
6001,"Roanoke City, VA",63.0,03,6,10/21/2023
6002,"Rockbridge, VA",61.0,03,6,10/21/2023
6003,"Rockingham, VA",59.0,03,6,10/21/2023
6004,"Russell, VA",58.9,03,6,10/21/2023
6005,"Salem, VA",63.0,03,6,10/21/2023
6006,"Scott, VA",61.5,03,6,10/21/2023
6007,"Shenandoah, VA",59.6,03,6,10/21/2023
6008,"Smyth, VA",57.3,03,6,10/21/2023
6009,"Southampton, VA",67.7,03,6,10/21/2023
6010,"Spotsylvania, VA",63.1,03,6,10/21/2023
6011,"Stafford, VA",62.6,03,6,10/21/2023
6012,"Staunton, VA",60.9,03,6,10/21/2023
6013,"Suffolk, VA",67.6,03,6,10/21/2023
6014,"Surry, VA",66.6,03,6,10/21/2023
6015,"Sussex, VA",67.1,03,6,10/21/2023
6016,"Tazewell, VA",56.4,03,6,10/21/2023
6017,"Virginia Beach, VA",67.6,03,6,10/21/2023
6018,"Warren, VA",59.8,03,6,10/21/2023
6019,"Washington, VA",59.8,03,6,10/21/2023
6020,"Waynesboro, VA",61.0,03,6,10/21/2023
6021,"Westmoreland, VA",64.0,03,6,10/21/2023
6022,"Williamsburg, VA",66.2,03,6,10/21/2023
6023,"Winchester, VA",59.6,03,6,10/21/2023
6024,"Wise, VA",58.4,03,6,10/21/2023
6025,"Wythe, VA",58.2,03,6,10/21/2023
6026,"York, VA",66.3,03,6,10/21/2023
6027,"Adams, WA",68.9,10,8,10/21/2023
6028,"Asotin, WA",70.3,10,8,10/21/2023
6029,"Benton, WA",69.0,10,8,10/21/2023
6030,"Chelan, WA",57.2,10,8,10/21/2023
6031,"Clallam, WA",55.6,10,8,10/21/2023
6032,"Clark, WA",65.9,10,8,10/21/2023
6033,"Columbia, WA",68.5,10,8,10/21/2023
6034,"Cowlitz, WA",63.0,10,8,10/21/2023
6035,"Douglas, WA",63.3,10,8,10/21/2023
6036,"Ferry, WA",59.0,10,8,10/21/2023
6037,"Franklin, WA",70.2,10,8,10/21/2023
6038,"Garfield, WA",69.2,10,8,10/21/2023
6039,"Grant, WA",67.0,10,8,10/21/2023
6040,"Grays Harbor, WA",60.5,10,8,10/21/2023
6041,"Island, WA",60.1,10,8,10/21/2023
6042,"Jefferson, WA",55.5,10,8,10/21/2023
6043,"King, WA",61.1,10,8,10/21/2023
6044,"Kitsap, WA",63.2,10,8,10/21/2023
6045,"Kittitas, WA",59.9,10,8,10/21/2023
6046,"Klickitat, WA",65.2,10,8,10/21/2023
6047,"Lewis, WA",61.5,10,8,10/21/2023
6048,"Lincoln, WA",66.1,10,8,10/21/2023
6049,"Mason, WA",60.6,10,8,10/21/2023
6050,"Okanogan, WA",56.0,10,8,10/21/2023
6051,"Pacific, WA",61.7,10,8,10/21/2023
6052,"Pend Oreille, WA",59.6,10,8,10/21/2023
6053,"Pierce, WA",60.8,10,8,10/21/2023
6054,"San Juan, WA",55.1,10,8,10/21/2023
6055,"Skagit, WA",56.8,10,8,10/21/2023
6056,"Skamania, WA",61.2,10,8,10/21/2023
6057,"Snohomish, WA",59.2,10,8,10/21/2023
6058,"Spokane, WA",66.8,10,8,10/21/2023
6059,"Stevens, WA",61.8,10,8,10/21/2023
6060,"Thurston, WA",63.9,10,8,10/21/2023
6061,"Wahkiakum, WA",61.9,10,8,10/21/2023
6062,"Walla Walla, WA",71.6,10,8,10/21/2023
6063,"Whatcom, WA",54.0,10,8,10/21/2023
6064,"Whitman, WA",69.9,10,8,10/21/2023
6065,"Yakima, WA",61.8,10,8,10/21/2023
6066,"Barbour, WV",56.9,03,6,10/21/2023
6067,"Berkeley, WV",59.2,03,6,10/21/2023
6068,"Boone, WV",59.8,03,6,10/21/2023
6069,"Braxton, WV",59.2,03,6,10/21/2023
6070,"Brooke, WV",57.5,03,6,10/21/2023
6071,"Cabell, WV",61.5,03,6,10/21/2023
6072,"Calhoun, WV",59.6,03,6,10/21/2023
6073,"Clay, WV",59.5,03,6,10/21/2023
6074,"Doddridge, WV",59.0,03,6,10/21/2023
6075,"Fayette, WV",57.1,03,6,10/21/2023
6076,"Gilmer, WV",59.5,03,6,10/21/2023
6077,"Grant, WV",56.0,03,6,10/21/2023
6078,"Greenbrier, WV",55.5,03,6,10/21/2023
6079,"Hampshire, WV",58.2,03,6,10/21/2023
6080,"Hancock, WV",56.9,03,6,10/21/2023
6081,"Hardy, WV",57.4,03,6,10/21/2023
6082,"Harrison, WV",58.4,03,6,10/21/2023
6083,"Jackson, WV",60.5,03,6,10/21/2023
6084,"Jefferson, WV",59.8,03,6,10/21/2023
6085,"Kanawha, WV",60.4,03,6,10/21/2023
6086,"Lewis, WV",58.7,03,6,10/21/2023
